product_option_value_id,product_option_id,product_id,option_id,option_value_id,quantity,subtract,price,price_prefix,points,points_prefix,weight,weight_prefix
78793,64131,577,13,197,1000,0,50,+,0,+,0,+
78794,64131,577,13,63,1000,0,5,+,0,+,2,+
78795,64131,577,13,325,1000,0,10,+,0,+,2,+
78796,64131,577,13,319,1000,0,69,+,0,+,0,+
78797,64135,652,13,425,1000,0,0,+,0,+,0,+
78798,64135,652,13,201,1000,0,45,+,0,+,0,+
78799,64135,652,13,324,1000,0,2,+,0,+,1,+
78800,64135,652,13,197,1000,0,50,+,0,+,0,+
78801,64135,652,13,63,1000,0,5,+,0,+,2,+
78802,64135,652,13,325,1000,0,10,+,0,+,2,+
78803,64135,652,13,319,1000,0,69,+,0,+,0,+
78804,64139,507,13,425,1000,0,0,+,0,+,0,+
78805,64139,507,13,201,1000,0,45,+,0,+,0,+
78806,64139,507,13,324,1000,0,2,+,0,+,1,+
78807,64139,507,13,197,1000,0,50,+,0,+,0,+
78808,64139,507,13,63,1000,0,5,+,0,+,2,+
78809,64139,507,13,325,1000,0,10,+,0,+,2,+
78810,64139,507,13,319,1000,0,69,+,0,+,0,+
78811,64143,267,13,425,1000,0,0,+,0,+,0,+
78812,64143,267,13,201,1000,0,45,+,0,+,0,+
78813,64143,267,13,324,1000,0,2,+,0,+,1,+
78814,64143,267,13,197,1000,0,50,+,0,+,0,+
78815,64143,267,13,63,1000,0,5,+,0,+,2,+
78816,64143,267,13,325,1000,0,10,+,0,+,2,+
78817,64143,267,13,319,1000,0,69,+,0,+,0,+
78818,64147,12442,13,425,1000,0,0,+,0,+,0,+
78819,64147,12442,13,201,1000,0,45,+,0,+,0,+
78820,64147,12442,13,324,1000,0,2,+,0,+,1,+
78821,64147,12442,13,197,1000,0,50,+,0,+,0,+
78822,64147,12442,13,63,1000,0,5,+,0,+,2,+
78823,64147,12442,13,325,1000,0,10,+,0,+,2,+
78824,64147,12442,13,319,1000,0,69,+,0,+,0,+
78825,64151,12432,13,425,1000,0,0,+,0,+,0,+
78826,64151,12432,13,201,1000,0,47,+,0,+,0,+
78827,64151,12432,13,324,1000,0,1,+,0,+,1,+
78828,64151,12432,13,197,1000,0,51,+,0,+,0,+
78829,64151,12432,13,63,1000,0,7,+,0,+,2,+
78830,64151,12432,13,325,1000,0,11,+,0,+,2,+
78831,64151,12432,13,319,1000,0,71,+,0,+,0,+
78832,64155,12394,13,425,1000,0,0,+,0,+,0,+
78833,64155,12394,13,201,1000,0,47,+,0,+,0,+
78834,64155,12394,13,324,1000,0,1,+,0,+,1,+
78835,64155,12394,13,197,1000,0,51,+,0,+,0,+
78836,64155,12394,13,63,1000,0,7,+,0,+,2,+
78837,64155,12394,13,325,1000,0,11,+,0,+,2,+
78838,64155,12394,13,319,1000,0,71,+,0,+,0,+
78839,64159,11942,13,425,1000,0,0,+,0,+,0,+
78840,64159,11942,13,201,1000,0,47,+,0,+,0,+
78841,64159,11942,13,324,1000,0,1,+,0,+,1,+
78842,64159,11942,13,197,1000,0,51,+,0,+,0,+
78843,64159,11942,13,63,1000,0,7,+,0,+,2,+
78844,64159,11942,13,325,1000,0,11,+,0,+,2,+
78845,64159,11942,13,319,1000,0,71,+,0,+,0,+
78846,64163,11942,955,112,1000,0,0,+,0,+,0,+
78847,64163,11942,955,113,1000,0,0,+,0,+,0,+
78848,64163,11942,955,104,1000,0,0,+,0,+,0,+
78849,64163,11942,955,111,1000,0,0,+,0,+,0,+
78850,64164,48056,13,425,1000,0,0,+,0,+,0,+
78851,64164,48056,13,324,1000,0,2,+,0,+,0,+
78852,64164,48056,13,325,1000,1,10,+,0,+,0,+
78853,64164,48056,13,201,1000,1,45,+,0,+,0,+
78854,64164,48056,13,197,1000,1,50,+,0,+,0,+
78855,64164,48056,13,319,1000,1,69,+,0,+,0,+
78856,64173,48121,13,425,1000,0,0,+,0,+,0,+
78857,64173,48121,13,201,1000,0,45,+,0,+,0,+
78858,64173,48121,13,324,1000,0,2,+,0,+,1,+
78859,64173,48121,13,197,1000,0,50,+,0,+,0,+
78860,64173,48121,13,63,1000,0,5,+,0,+,2,+
78861,64173,48121,13,325,1000,0,10,+,0,+,2,+
78862,64173,48121,13,319,1000,0,69,+,0,+,0,+
78863,64178,14191,13,425,1000,0,0,+,0,+,0,+
78864,64178,14191,13,201,1000,0,45,+,0,+,0,+
78865,64178,14191,13,324,1000,0,2,+,0,+,1,+
78866,64178,14191,13,197,1000,0,50,+,0,+,0,+
78867,64178,14191,13,63,1000,0,5,+,0,+,2,+
78868,64178,14191,13,325,1000,0,10,+,0,+,2,+
78869,64178,14191,13,319,1000,0,69,+,0,+,0,+
78870,64183,332,13,425,1000,0,0,+,0,+,0,+
78871,64183,332,13,201,1000,0,45,+,0,+,0,+
78872,64183,332,13,324,1000,0,2,+,0,+,1,+
78873,64183,332,13,197,1000,0,50,+,0,+,0,+
78874,64183,332,13,63,1000,0,5,+,0,+,2,+
78875,64183,332,13,325,1000,0,10,+,0,+,2,+
78876,64183,332,13,319,1000,0,69,+,0,+,0,+
78877,64187,237,13,425,1000,0,0,+,0,+,0,+
78878,64187,237,13,201,1000,0,45,+,0,+,0,+
78879,64187,237,13,324,1000,0,2,+,0,+,1,+
78880,64187,237,13,197,1000,0,50,+,0,+,0,+
78881,64187,237,13,63,1000,0,5,+,0,+,2,+
78882,64187,237,13,325,1000,0,10,+,0,+,2,+
78883,64187,237,13,319,1000,0,69,+,0,+,0,+
78884,64191,152,13,425,1000,0,0,+,0,+,0,+
78885,64191,152,13,201,1000,0,45,+,0,+,0,+
78886,64191,152,13,324,1000,0,2,+,0,+,1,+
78887,64191,152,13,197,1000,0,50,+,0,+,0,+
78888,64191,152,13,63,1000,0,5,+,0,+,2,+
78889,64191,152,13,325,1000,0,10,+,0,+,2,+
78890,64191,152,13,319,1000,0,69,+,0,+,0,+
78891,64195,147,13,425,1000,0,0,+,0,+,0,+
78892,64195,147,13,201,1000,0,45,+,0,+,0,+
78893,64195,147,13,324,1000,0,2,+,0,+,1,+
78894,64195,147,13,197,1000,0,50,+,0,+,0,+
78895,64195,147,13,63,1000,0,5,+,0,+,2,+
78896,64195,147,13,325,1000,0,10,+,0,+,2,+
78897,64195,147,13,319,1000,0,69,+,0,+,0,+
78898,64199,167,13,425,1000,0,0,+,0,+,0,+
78899,64199,167,13,201,1000,0,47,+,0,+,0,+
78900,64199,167,13,324,1000,0,1,+,0,+,1,+
78901,64199,167,13,197,1000,0,51,+,0,+,0,+
78902,64199,167,13,63,1000,0,7,+,0,+,2,+
78903,64199,167,13,325,1000,0,11,+,0,+,2,+
78904,64199,167,13,319,1000,0,71,+,0,+,0,+
78905,64202,167,484,94,1000,0,0,+,0,+,0,+
78906,64202,167,484,93,1000,0,0,+,0,+,0,+
78907,64203,137,13,425,1000,0,0,+,0,+,0,+
78908,64203,137,13,201,1000,0,45,+,0,+,0,+
78909,64203,137,13,324,1000,0,2,+,0,+,1,+
78910,64203,137,13,197,1000,0,50,+,0,+,0,+
78911,64203,137,13,63,1000,0,5,+,0,+,2,+
78912,64203,137,13,325,1000,0,10,+,0,+,2,+
78913,64203,137,13,319,1000,0,69,+,0,+,0,+
78914,64207,302,13,425,1000,0,0,+,0,+,0,+
78915,64207,302,13,201,1000,0,45,+,0,+,0,+
78916,64207,302,13,324,1000,0,2,+,0,+,1,+
78917,64207,302,13,197,1000,0,50,+,0,+,0,+
78918,64207,302,13,63,1000,0,5,+,0,+,2,+
78919,64207,302,13,325,1000,0,10,+,0,+,2,+
78920,64207,302,13,319,1000,0,69,+,0,+,0,+
78921,64210,677,13,425,1000,0,0,+,0,+,0,+
78922,64210,677,13,201,1000,0,45,+,0,+,0,+
78923,64210,677,13,324,1000,0,2,+,0,+,1,+
78924,64210,677,13,197,1000,0,50,+,0,+,0,+
78925,64210,677,13,63,1000,0,5,+,0,+,2,+
78926,64210,677,13,325,1000,0,10,+,0,+,2,+
78927,64210,677,13,319,1000,0,69,+,0,+,0,+
78928,64215,317,13,425,1000,0,0,+,0,+,0,+
78929,64215,317,13,201,1000,0,45,+,0,+,0,+
78930,64215,317,13,324,1000,0,2,+,0,+,1,+
78931,64215,317,13,197,1000,0,50,+,0,+,0,+
78932,64215,317,13,63,1000,0,5,+,0,+,2,+
78933,64215,317,13,325,1000,0,10,+,0,+,2,+
78934,64215,317,13,319,1000,0,69,+,0,+,0,+
78935,64219,144,13,425,1000,0,0,+,0,+,0,+
78936,64219,144,13,201,1000,0,45,+,0,+,0,+
78937,64219,144,13,324,1000,0,2,+,0,+,1,+
78938,64219,144,13,197,1000,0,50,+,0,+,0,+
78939,64219,144,13,63,1000,0,5,+,0,+,2,+
78940,64219,144,13,325,1000,0,10,+,0,+,2,+
78941,64219,144,13,319,1000,0,69,+,0,+,0,+
78942,64223,297,13,425,1000,0,0,+,0,+,0,+
78943,64223,297,13,201,1000,0,45,+,0,+,0,+
78944,64223,297,13,324,1000,0,2,+,0,+,1,+
78945,64223,297,13,197,1000,0,50,+,0,+,0,+
78946,64223,297,13,63,1000,0,5,+,0,+,2,+
78947,64223,297,13,325,1000,0,10,+,0,+,2,+
78948,64223,297,13,319,1000,0,69,+,0,+,0,+
78949,64227,762,13,425,1000,0,0,+,0,+,0,+
78950,64227,762,13,201,1000,0,45,+,0,+,0,+
78951,64227,762,13,324,1000,0,2,+,0,+,1,+
78952,64227,762,13,197,1000,0,50,+,0,+,0,+
78953,64227,762,13,63,1000,0,5,+,0,+,2,+
78954,64227,762,13,325,1000,0,10,+,0,+,2,+
78955,64227,762,13,319,1000,0,69,+,0,+,0,+
78956,64231,48113,13,425,1000,0,0,+,0,+,0,+
78957,64231,48113,13,324,1000,0,2,+,0,+,0,+
78958,64231,48113,13,325,1000,1,10,+,0,+,0,+
78959,64231,48113,13,201,1000,1,45,+,0,+,0,+
78960,64231,48113,13,197,1000,1,50,+,0,+,0,+
78961,64231,48113,13,319,1000,1,69,+,0,+,0,+
78962,64237,12883,13,425,1000,0,0,+,0,+,0,+
78963,64237,12883,13,201,1000,0,45,+,0,+,0,+
78964,64237,12883,13,324,1000,0,2,+,0,+,1,+
78965,64237,12883,13,197,1000,0,50,+,0,+,0,+
78966,64237,12883,13,63,1000,0,5,+,0,+,2,+
78967,64237,12883,13,325,1000,0,10,+,0,+,2,+
78968,64237,12883,13,319,1000,0,69,+,0,+,0,+
78969,64239,572,13,425,1000,0,0,+,0,+,0,+
78970,64239,572,13,201,1000,0,45,+,0,+,0,+
78971,64239,572,13,324,1000,0,2,+,0,+,1,+
78972,64239,572,13,197,1000,0,50,+,0,+,0,+
78973,64239,572,13,63,1000,0,5,+,0,+,2,+
78974,64239,572,13,325,1000,0,10,+,0,+,2,+
78975,64239,572,13,319,1000,0,69,+,0,+,0,+
78976,64243,947,13,425,1000,0,0,+,0,+,0,+
78977,64243,947,13,201,1000,0,45,+,0,+,0,+
78978,64243,947,13,324,1000,0,2,+,0,+,1,+
78979,64243,947,13,197,1000,0,50,+,0,+,0,+
78980,64243,947,13,63,1000,0,5,+,0,+,2,+
78981,64243,947,13,325,1000,0,10,+,0,+,2,+
78982,64243,947,13,319,1000,0,69,+,0,+,0,+
78983,64247,48083,13,425,1000,0,0,+,0,+,0,+
78984,64247,48083,13,324,1000,0,2,+,0,+,0,+
78985,64247,48083,13,325,1000,1,10,+,0,+,0,+
78986,64247,48083,13,201,1000,1,45,+,0,+,0,+
78987,64247,48083,13,197,1000,1,50,+,0,+,0,+
78988,64247,48083,13,319,1000,1,69,+,0,+,0,+
78989,64258,14281,13,425,1000,0,0,+,0,+,0,+
78990,64258,14281,13,201,1000,0,45,+,0,+,0,+
78991,64258,14281,13,324,1000,0,2,+,0,+,1,+
78992,64258,14281,13,197,1000,0,50,+,0,+,0,+
78993,64258,14281,13,63,1000,0,5,+,0,+,2,+
78994,64258,14281,13,325,1000,0,10,+,0,+,2,+
78995,64258,14281,13,319,1000,0,69,+,0,+,0,+
78996,64261,48050,13,425,1000,0,0,+,0,+,0,+
78997,64261,48050,13,324,1000,0,2,+,0,+,0,+
78998,64261,48050,13,325,1000,1,10,+,0,+,0,+
78999,64261,48050,13,201,1000,1,45,+,0,+,0,+
79000,64261,48050,13,197,1000,1,50,+,0,+,0,+
79001,64261,48050,13,319,1000,1,69,+,0,+,0,+
79002,64266,47571,13,425,1000,0,0,+,0,+,0,+
79003,64266,47571,13,201,1000,0,45,+,0,+,0,+
79004,64266,47571,13,324,1000,0,2,+,0,+,1,+
79005,64266,47571,13,197,1000,0,50,+,0,+,0,+
79006,64266,47571,13,63,1000,0,5,+,0,+,2,+
79007,64266,47571,13,325,1000,0,10,+,0,+,2,+
79008,64266,47571,13,319,1000,0,69,+,0,+,0,+
79009,64269,48400,13,425,1000,0,0,+,0,+,0,+
79010,64269,48400,13,324,1000,0,1,+,0,+,0,+
79011,64269,48400,13,325,1000,1,11,+,0,+,0,+
79012,64269,48400,13,201,1000,1,47,+,0,+,0,+
79013,64269,48400,13,197,1000,1,51,+,0,+,0,+
79014,64269,48400,13,319,1000,1,71,+,0,+,0,+
79015,64274,347,13,425,1000,0,0,+,0,+,0,+
79016,64274,347,13,201,1000,0,45,+,0,+,0,+
79017,64274,347,13,324,1000,0,2,+,0,+,1,+
79018,64274,347,13,197,1000,0,50,+,0,+,0,+
79019,64274,347,13,63,1000,0,5,+,0,+,2,+
79020,64274,347,13,325,1000,0,10,+,0,+,2,+
79021,64274,347,13,319,1000,0,69,+,0,+,0,+
79022,64278,11994,13,425,1000,0,0,+,0,+,0,+
79023,64278,11994,13,201,1000,0,47,+,0,+,0,+
79024,64278,11994,13,324,1000,0,1,+,0,+,1,+
79025,64278,11994,13,197,1000,0,51,+,0,+,0,+
79026,64278,11994,13,63,1000,0,7,+,0,+,2,+
79027,64278,11994,13,325,1000,0,11,+,0,+,2,+
79028,64278,11994,13,319,1000,0,71,+,0,+,0,+
79029,64285,46547,13,425,1000,0,0,+,0,+,0,+
79030,64285,46547,13,201,1000,0,47,+,0,+,0,+
79031,64285,46547,13,324,1000,0,1,+,0,+,1,+
79032,64285,46547,13,197,1000,0,51,+,0,+,0,+
79033,64285,46547,13,63,1000,0,7,+,0,+,2,+
79034,64285,46547,13,325,1000,0,11,+,0,+,2,+
79035,64285,46547,13,319,1000,0,71,+,0,+,0,+
79036,64286,10977,13,425,1000,0,0,+,0,+,0,+
79037,64286,10977,13,201,1000,0,45,+,0,+,0,+
79038,64286,10977,13,324,1000,0,2,+,0,+,1,+
79039,64286,10977,13,197,1000,0,50,+,0,+,0,+
79040,64286,10977,13,63,1000,0,5,+,0,+,2,+
79041,64286,10977,13,325,1000,0,10,+,0,+,2,+
79042,64286,10977,13,319,1000,0,69,+,0,+,0,+
79043,64290,47794,13,425,1000,0,0,+,0,+,0,+
79044,64290,47794,13,201,1000,0,47,+,0,+,0,+
79045,64290,47794,13,324,1000,0,1,+,0,+,1,+
79046,64290,47794,13,197,1000,0,51,+,0,+,0,+
79047,64290,47794,13,63,1000,0,7,+,0,+,2,+
79048,64290,47794,13,325,1000,0,11,+,0,+,2,+
79049,64290,47794,13,319,1000,0,71,+,0,+,0,+
79050,64293,46907,13,425,1000,0,0,+,0,+,0,+
79051,64293,46907,13,201,1000,0,47,+,0,+,0,+
79052,64293,46907,13,324,1000,0,1,+,0,+,1,+
79053,64293,46907,13,197,1000,0,51,+,0,+,0,+
79054,64293,46907,13,63,1000,0,7,+,0,+,2,+
79055,64293,46907,13,325,1000,0,11,+,0,+,2,+
79056,64293,46907,13,319,1000,0,71,+,0,+,0,+
79057,64296,46892,13,425,1000,0,0,+,0,+,0,+
79058,64296,46892,13,324,1000,0,1,+,0,+,0,+
79059,64296,46892,13,325,1000,1,11,+,0,+,0,+
79060,64296,46892,13,201,1000,1,47,+,0,+,0,+
79061,64296,46892,13,197,1000,1,51,+,0,+,0,+
79062,64296,46892,13,319,1000,1,71,+,0,+,0,+
79063,64301,717,13,425,1000,0,0,+,0,+,0,+
79064,64301,717,13,201,1000,0,45,+,0,+,0,+
79065,64301,717,13,324,1000,0,2,+,0,+,1,+
79066,64301,717,13,197,1000,0,50,+,0,+,0,+
79067,64301,717,13,63,1000,0,5,+,0,+,2,+
79068,64301,717,13,325,1000,0,10,+,0,+,2,+
79069,64301,717,13,319,1000,0,69,+,0,+,0,+
79070,64305,46906,13,425,1000,0,0,+,0,+,0,+
79071,64305,46906,13,324,1000,0,1,+,0,+,0,+
79072,64305,46906,13,325,1000,1,11,+,0,+,0,+
79073,64305,46906,13,201,1000,1,47,+,0,+,0,+
79074,64305,46906,13,197,1000,1,51,+,0,+,0,+
79075,64305,46906,13,319,1000,1,71,+,0,+,0,+
79076,64310,792,13,425,1000,0,0,+,0,+,0,+
79077,64310,792,13,201,1000,0,45,+,0,+,0,+
79078,64310,792,13,324,1000,0,2,+,0,+,1,+
79079,64310,792,13,197,1000,0,50,+,0,+,0,+
79080,64310,792,13,63,1000,0,5,+,0,+,2,+
79081,64310,792,13,325,1000,0,10,+,0,+,2,+
79082,64310,792,13,319,1000,0,69,+,0,+,0,+
79083,64314,10969,13,425,1000,0,0,+,0,+,0,+
79084,64314,10969,13,201,1000,0,45,+,0,+,0,+
79085,64314,10969,13,324,1000,0,2,+,0,+,1,+
79086,64314,10969,13,197,1000,0,50,+,0,+,0,+
79087,64314,10969,13,63,1000,0,5,+,0,+,2,+
79088,64314,10969,13,325,1000,0,10,+,0,+,2,+
79089,64314,10969,13,319,1000,0,69,+,0,+,0,+
79090,64318,527,13,425,1000,0,0,+,0,+,0,+
79091,64318,527,13,201,1000,0,45,+,0,+,0,+
79092,64318,527,13,324,1000,0,2,+,0,+,1,+
79093,64318,527,13,197,1000,0,50,+,0,+,0,+
79094,64318,527,13,63,1000,0,5,+,0,+,2,+
79095,64318,527,13,325,1000,0,10,+,0,+,2,+
79096,64318,527,13,319,1000,0,69,+,0,+,0,+
79097,64322,432,13,425,1000,0,0,+,0,+,0,+
79098,64322,432,13,201,1000,0,45,+,0,+,0,+
79099,64322,432,13,324,1000,0,2,+,0,+,1,+
79100,64322,432,13,197,1000,0,50,+,0,+,0,+
79101,64322,432,13,63,1000,0,5,+,0,+,2,+
79102,64322,432,13,325,1000,0,10,+,0,+,2,+
79103,64322,432,13,319,1000,0,69,+,0,+,0,+
79104,64326,48089,13,425,1000,0,0,+,0,+,0,+
79105,64326,48089,13,324,1000,0,2,+,0,+,0,+
79106,64326,48089,13,325,1000,1,10,+,0,+,0,+
79107,64326,48089,13,201,1000,1,45,+,0,+,0,+
79108,64326,48089,13,197,1000,1,50,+,0,+,0,+
79109,64326,48089,13,319,1000,1,69,+,0,+,0,+
79110,64327,48089,955,113,1000,0,0,+,0,+,0,+
79111,64327,48089,955,111,1000,0,0,+,0,+,0,+
79112,64327,48089,955,112,1000,0,0,+,0,+,0,+
79113,64327,48089,955,115,1000,0,0,+,0,+,0,+
79114,64327,48089,955,117,1000,0,0,+,0,+,0,+
79115,64328,48089,1085,132,1000,0,0,+,0,+,0,+
79116,64328,48089,1085,133,1000,0,0,+,0,+,0,+
79117,64332,48049,13,425,1000,0,0,+,0,+,0,+
79118,64332,48049,13,324,1000,0,2,+,0,+,0,+
79119,64332,48049,13,325,1000,1,10,+,0,+,0,+
79120,64332,48049,13,201,1000,1,45,+,0,+,0,+
79121,64332,48049,13,197,1000,1,50,+,0,+,0,+
79122,64332,48049,13,319,1000,1,69,+,0,+,0,+
79123,64335,957,13,425,1000,0,0,+,0,+,0,+
79124,64335,957,13,201,1000,0,45,+,0,+,0,+
79125,64335,957,13,324,1000,0,2,+,0,+,1,+
79126,64335,957,13,197,1000,0,50,+,0,+,0,+
79127,64335,957,13,63,1000,0,5,+,0,+,2,+
79128,64335,957,13,325,1000,0,10,+,0,+,2,+
79129,64335,957,13,319,1000,0,69,+,0,+,0,+
79130,64339,312,13,425,1000,0,0,+,0,+,0,+
79131,64339,312,13,201,1000,0,45,+,0,+,0,+
79132,64339,312,13,324,1000,0,2,+,0,+,1,+
79133,64339,312,13,197,1000,0,50,+,0,+,0,+
79134,64339,312,13,63,1000,0,5,+,0,+,2,+
79135,64339,312,13,325,1000,0,10,+,0,+,2,+
79136,64339,312,13,319,1000,0,69,+,0,+,0,+
79137,64343,307,13,425,1000,0,0,+,0,+,0,+
79138,64343,307,13,201,1000,0,45,+,0,+,0,+
79139,64343,307,13,324,1000,0,2,+,0,+,1,+
79140,64343,307,13,197,1000,0,50,+,0,+,0,+
79141,64343,307,13,63,1000,0,5,+,0,+,2,+
79142,64343,307,13,325,1000,0,10,+,0,+,2,+
79143,64343,307,13,319,1000,0,69,+,0,+,0,+
79144,64347,697,13,425,1000,0,0,+,0,+,0,+
79145,64347,697,13,201,1000,0,45,+,0,+,0,+
79146,64347,697,13,324,1000,0,2,+,0,+,1,+
79147,64347,697,13,197,1000,0,50,+,0,+,0,+
79148,64347,697,13,63,1000,0,5,+,0,+,2,+
79149,64347,697,13,325,1000,0,10,+,0,+,2,+
79150,64347,697,13,319,1000,0,69,+,0,+,0,+
79151,64351,164,13,425,1000,0,0,+,0,+,0,+
79152,64351,164,13,201,1000,0,45,+,0,+,0,+
79153,64351,164,13,324,1000,0,2,+,0,+,1,+
79154,64351,164,13,197,1000,0,50,+,0,+,0,+
79155,64351,164,13,63,1000,0,5,+,0,+,2,+
79156,64351,164,13,325,1000,0,10,+,0,+,2,+
79157,64351,164,13,319,1000,0,69,+,0,+,0,+
79158,64355,10949,13,425,1000,0,0,+,0,+,0,+
79159,64355,10949,13,201,1000,0,47,+,0,+,0,+
79160,64355,10949,13,324,1000,0,1,+,0,+,1,+
79161,64355,10949,13,197,1000,0,51,+,0,+,0,+
79162,64355,10949,13,63,1000,0,7,+,0,+,2,+
79163,64355,10949,13,325,1000,0,11,+,0,+,2,+
79164,64355,10949,13,319,1000,0,71,+,0,+,0,+
79165,64359,234,13,425,1000,0,0,+,0,+,0,+
79166,64359,234,13,201,1000,0,45,+,0,+,0,+
79167,64359,234,13,324,1000,0,2,+,0,+,1,+
79168,64359,234,13,197,1000,0,50,+,0,+,0,+
79169,64359,234,13,63,1000,0,5,+,0,+,2,+
79170,64359,234,13,325,1000,0,10,+,0,+,2,+
79171,64359,234,13,319,1000,0,69,+,0,+,0,+
79172,64363,447,13,425,1000,0,0,+,0,+,0,+
79173,64363,447,13,201,1000,0,45,+,0,+,0,+
79174,64363,447,13,324,1000,0,2,+,0,+,1,+
79175,64363,447,13,197,1000,0,50,+,0,+,0,+
79176,64363,447,13,63,1000,0,5,+,0,+,2,+
79177,64363,447,13,325,1000,0,10,+,0,+,2,+
79178,64363,447,13,319,1000,0,69,+,0,+,0,+
79179,64367,444,13,425,1000,0,0,+,0,+,0,+
79180,64367,444,13,201,1000,0,45,+,0,+,0,+
79181,64367,444,13,324,1000,0,2,+,0,+,1,+
79182,64367,444,13,197,1000,0,50,+,0,+,0,+
79183,64367,444,13,63,1000,0,5,+,0,+,2,+
79184,64367,444,13,325,1000,0,10,+,0,+,2,+
79185,64367,444,13,319,1000,0,69,+,0,+,0,+
79186,64371,48030,13,425,1000,0,0,+,0,+,0,+
79187,64371,48030,13,324,1000,0,2,+,0,+,0,+
79188,64371,48030,13,325,1000,1,10,+,0,+,0,+
79189,64371,48030,13,201,1000,1,45,+,0,+,0,+
79190,64371,48030,13,197,1000,1,50,+,0,+,0,+
79191,64371,48030,13,319,1000,1,69,+,0,+,0,+
79192,64377,129,13,425,1000,0,0,+,0,+,0,+
79193,64377,129,13,201,1000,0,45,+,0,+,0,+
79194,64377,129,13,324,1000,0,2,+,0,+,1,+
79195,64377,129,13,197,1000,0,50,+,0,+,0,+
79196,64377,129,13,63,1000,0,5,+,0,+,2,+
79197,64377,129,13,325,1000,0,10,+,0,+,2,+
79198,64377,129,13,319,1000,0,69,+,0,+,0,+
79199,64381,11966,13,425,1000,0,0,+,0,+,0,+
79200,64381,11966,13,201,1000,0,45,+,0,+,0,+
79201,64381,11966,13,324,1000,0,2,+,0,+,1,+
79202,64381,11966,13,197,1000,0,50,+,0,+,0,+
79203,64381,11966,13,63,1000,0,5,+,0,+,2,+
79204,64381,11966,13,325,1000,0,10,+,0,+,2,+
79205,64381,11966,13,319,1000,0,69,+,0,+,0,+
79206,64384,47669,13,425,1000,0,0,+,0,+,0,+
79207,64384,47669,13,201,1000,0,45,+,0,+,0,+
79208,64384,47669,13,324,1000,0,2,+,0,+,1,+
79209,64384,47669,13,197,1000,0,50,+,0,+,0,+
79210,64384,47669,13,63,1000,0,5,+,0,+,2,+
79211,64384,47669,13,325,1000,0,10,+,0,+,2,+
79212,64384,47669,13,319,1000,0,69,+,0,+,0,+
79213,64387,707,13,425,1000,0,0,+,0,+,0,+
79214,64387,707,13,201,1000,0,45,+,0,+,0,+
79215,64387,707,13,324,1000,0,2,+,0,+,1,+
79216,64387,707,13,197,1000,0,50,+,0,+,0,+
79217,64387,707,13,63,1000,0,5,+,0,+,2,+
79218,64387,707,13,325,1000,0,10,+,0,+,2,+
79219,64387,707,13,319,1000,0,69,+,0,+,0,+
79220,64391,48390,13,425,1000,0,0,+,0,+,0,+
79221,64391,48390,13,201,1000,0,47,+,0,+,0,+
79222,64391,48390,13,324,1000,0,1,+,0,+,1,+
79223,64391,48390,13,197,1000,0,51,+,0,+,0,+
79224,64391,48390,13,63,1000,0,7,+,0,+,2,+
79225,64391,48390,13,325,1000,0,11,+,0,+,2,+
79226,64391,48390,13,319,1000,0,71,+,0,+,0,+
79227,64394,13122,13,425,1000,0,0,+,0,+,0,+
79228,64394,13122,13,201,1000,0,45,+,0,+,0,+
79229,64394,13122,13,324,1000,0,2,+,0,+,1,+
79230,64394,13122,13,197,1000,0,50,+,0,+,0,+
79231,64394,13122,13,63,1000,0,5,+,0,+,2,+
79232,64394,13122,13,325,1000,0,10,+,0,+,2,+
79233,64394,13122,13,319,1000,0,69,+,0,+,0,+
79234,64398,14156,13,425,1000,0,0,+,0,+,0,+
79235,64398,14156,13,201,1000,0,45,+,0,+,0,+
79236,64398,14156,13,324,1000,0,2,+,0,+,1,+
79237,64398,14156,13,197,1000,0,50,+,0,+,0,+
79238,64398,14156,13,63,1000,0,5,+,0,+,2,+
79239,64398,14156,13,325,1000,0,10,+,0,+,2,+
79240,64398,14156,13,319,1000,0,69,+,0,+,0,+
79241,64401,14216,13,425,1000,0,0,+,0,+,0,+
79242,64401,14216,13,201,1000,0,45,+,0,+,0,+
79243,64401,14216,13,324,1000,0,2,+,0,+,1,+
79244,64401,14216,13,197,1000,0,50,+,0,+,0,+
79245,64401,14216,13,63,1000,0,5,+,0,+,2,+
79246,64401,14216,13,325,1000,0,10,+,0,+,2,+
79247,64401,14216,13,319,1000,0,69,+,0,+,0,+
79248,64405,12384,13,425,1000,0,0,+,0,+,0,+
79249,64405,12384,13,201,1000,0,45,+,0,+,0,+
79250,64405,12384,13,324,1000,0,2,+,0,+,1,+
79251,64405,12384,13,197,1000,0,50,+,0,+,0,+
79252,64405,12384,13,63,1000,0,5,+,0,+,2,+
79253,64405,12384,13,325,1000,0,10,+,0,+,2,+
79254,64405,12384,13,319,1000,0,69,+,0,+,0,+
79255,64409,12389,13,425,1000,0,0,+,0,+,0,+
79256,64409,12389,13,201,1000,0,45,+,0,+,0,+
79257,64409,12389,13,324,1000,0,2,+,0,+,1,+
79258,64409,12389,13,197,1000,0,50,+,0,+,0,+
79259,64409,12389,13,63,1000,0,5,+,0,+,2,+
79260,64409,12389,13,325,1000,0,10,+,0,+,2,+
79261,64409,12389,13,319,1000,0,69,+,0,+,0,+
79262,64413,14206,13,425,1000,0,0,+,0,+,0,+
79263,64413,14206,13,201,1000,0,47,+,0,+,0,+
79264,64413,14206,13,324,1000,0,1,+,0,+,1,+
