product_id,category_id
46331,304
46332,304
46333,304
46335,304
46336,304
46339,304
46341,304
46342,304
46344,304
46345,304
46346,304
46347,304
46348,304
46350,304
46351,304
46352,304
46362,304
46364,304
46365,304
46366,304
46367,304
46368,304
46369,304
46370,304
46376,304
46377,304
46381,304
46382,304
46383,304
46384,304
46385,304
46387,304
46402,304
46403,304
46404,304
46407,304
46408,304
46409,304
46410,304
46413,304
46414,304
46415,304
46418,304
46419,304
46420,304
46421,304
46422,304
46423,304
46424,304
46425,304
46426,304
46427,304
46428,304
46429,304
46430,304
46431,304
46434,304
46436,304
46438,304
46439,304
46440,304
11020,306
11048,306
13077,306
13082,306
13092,306
13102,306
13107,306
13112,306
13127,306
13132,306
13157,306
13162,306
13167,306
46607,306
46608,306
46609,306
46610,306
46611,306
46646,306
46647,306
46663,306
46861,306
46862,306
46863,306
46865,306
46866,306
46867,306
47534,306
47696,306
47711,306
48061,306
48068,306
48085,306
48118,306
48133,306
48199,306
48213,306
48221,306
48377,306
48379,306
48401,306
48435,306
48441,306
48442,306
48443,306
48444,306
48445,306
48446,306
48447,306
12562,307
13393,307
13488,307
14737,307
14829,307
47522,307
48078,307
48411,307
48412,307
46187,308
46188,308
46189,308
46190,308
46191,308
13087,309
14076,309
14329,309
46676,309
46793,309
46794,309
46795,309
46828,309
46829,309
46831,309
46832,309
46833,309
46834,309
46835,309
46837,309
46840,309
46841,309
47540,309
47560,309
47561,309
47586,309
47587,309
47594,309
47677,309
47755,309
47783,309
47784,309
47785,309
47786,309
47797,309
48028,309
48035,309
48117,309
48208,309
48209,309
48213,309
48216,309
48254,309
48255,309
48305,309
48381,309
48409,309
48431,309
48432,309
48434,309
48437,309
48438,309
48463,309
13212,310
13217,310
13218,310
13377,310
13458,310
13478,310
13924,310
13927,310
13934,310
13946,310
14524,310
14556,310
14561,310
14570,310
14581,310
14586,310
14596,310
14616,310
14681,310
14712,310
14721,310
14742,310
14748,310
14758,310
14771,310
14834,310
14879,310
14920,310
14941,310
14960,310
14961,310
46452,310
46453,310
46454,310
46490,310
46491,310
46494,310
46495,310
46496,310
46497,310
46498,310
46499,310
46502,310
46532,310
46557,310
46614,310
46616,310
46627,310
46701,310
46706,310
47535,310
47556,310
47562,310
47568,310
47580,310
47609,310
47687,310
47754,310
47762,310
47763,310
47799,310
48150,310
48190,310
48192,310
48207,310
10917,311
10981,311
11226,311
11241,311
11251,311
13137,311
13142,311
13147,311
13152,311
46675,311
46677,311
46681,311
46860,311
46877,311
46878,311
46879,311
46880,311
46881,311
46883,311
46884,311
46885,311
46886,311
46887,311
46888,311
46889,311
46890,311
47527,311
47620,311
47624,311
47633,311
47635,311
47697,311
47703,311
47715,311
47716,311
48036,311
48047,311
48059,311
48299,311
48429,311
10582,312
12484,312
13493,312
13538,312
14776,312
47621,312
47666,312
48076,312
48077,312
46724,313
46725,313
46726,313
48116,313
48119,313
48127,313
13943,314
14656,314
14726,314
14727,314
47597,314
47603,314
47604,314
47605,314
47606,314
47607,314
47608,314
47682,314
47746,314
48031,314
48032,314
48086,314
48389,314
48399,314
48403,314
48420,314
13865,315
13868,315
13886,315
47673,315
48405,315
48406,315
48407,315
48408,315
46030,316
46031,316
46032,316
12570,319
13196,319
13243,319
13258,319
13278,319
13408,319
13982,319
13991,319
13997,319
14819,319
46599,319
47625,327
47626,327
47630,327
47644,327
46290,328
46433,328
46441,328
47582,328
47584,328
47567,329
47569,329
47570,329
47572,329
47575,329
47578,329
897,330
10453,330
46149,330
46150,330
46492,330
46555,330
47643,330
47701,330
47735,330
13904,331
14086,331
14096,331
46420,331
47699,331
202,332
772,332
46112,332
46331,332
46500,332
46504,332
47717,332
48037,332
48240,332
212,333
747,333
762,333
46028,333
46113,333
46327,333
46571,333
46641,333
47528,333
47601,333
47602,333
717,334
11986,334
11990,334
11994,334
11998,334
46118,334
46330,334
46347,334
46438,334
46892,334
46893,334
46894,334
46903,334
46904,334
46905,334
46906,334
46907,334
46908,334
47681,334
47739,334
47794,334
48064,334
192,335
777,335
942,335
13958,335
46124,335
46134,335
46330,335
46347,335
46596,335
46597,335
197,336
757,336
11942,336
11966,336
11974,336
12422,336
207,337
217,337
222,337
227,337
682,337
687,337
692,337
697,337
702,337
707,337
712,337
722,337
732,337
47680,337
48387,337
45992,338
45993,338
46000,338
46119,338
46120,338
46131,338
46152,338
46153,338
46034,339
46050,339
46052,339
46053,339
46054,339
46055,339
46056,339
46057,339
46058,339
46059,339
46061,339
46062,339
46063,339
46064,339
46065,339
46066,339
46067,339
46068,339
46069,339
46070,339
46071,339
46072,339
46073,339
46074,339
46075,339
46076,339
46077,339
46078,339
46079,339
46080,339
46081,339
46085,339
46087,339
46088,339
46089,339
46090,339
46092,339
46116,339
46117,339
11868,342
14601,342
15011,342
46830,342
47690,342
48034,342
14854,343
46553,343
46568,343
46830,343
46943,343
47533,343
47545,343
47546,343
47548,343
47641,343
47642,343
47756,343
47757,343
48094,343
48397,343
48417,343
10937,344
10941,344
11065,344
11077,344
11085,344
11844,344
11856,344
11859,344
11862,344
13273,344
13862,344
13967,344
13970,344
14037,344
14521,344
14661,344
14707,344
14804,344
15001,344
46224,344
46296,344
46358,344
46359,344
46455,344
46668,344
46836,344
46839,344
46930,344
46931,344
10613,346
11057,346
11069,346
11073,346
11081,346
11256,346
11841,346
11847,346
11853,346
11865,346
12524,346
13552,346
13973,346
14029,346
14536,346
14646,346
14666,346
14793,346
14938,346
15098,346
45996,346
46218,346
46357,346
46360,346
46417,346
46566,346
46568,346
46629,346
46827,346
46943,346
47545,346
47546,346
47588,346
47641,346
47672,346
47757,346
47787,346
47800,346
48057,346
48417,346
47554,348
47557,348
47559,348
47552,349
47553,349
46219,351
46220,351
46222,351
46353,351
46354,351
46355,351
46356,351
46373,351
46375,351
46412,351
46432,351
46435,351
46437,351
46447,351
47664,351
47665,351
46028,353
46096,353
46112,353
46113,353
46114,353
46115,353
46118,353
46122,353
46123,353
46124,353
46130,353
46134,353
46662,353
47739,353
46004,354
46048,354
46049,354
46025,355
46026,355
46027,355
46001,357
46003,357
46011,357
46012,357
46013,357
46033,357
46036,357
46094,357
46095,357
46102,357
46103,357
46110,357
46111,357
46129,357
46159,357
46160,357
48063,357
46143,358
46144,358
46145,358
46146,358
46147,358
46148,358
46149,358
46150,358
45999,359
46014,359
46042,359
46043,359
46136,359
46137,359
46138,359
46139,359
46140,359
46141,359
46099,360
46156,360
46157,360
46045,361
46082,361
46126,361
46127,361
46107,362
46108,362
46121,362
46896,363
46897,363
46900,363
46901,363
12369,364
12427,364
12938,364
12998,364
46384,364
46409,364
46418,364
46440,364
47536,366
47537,366
47563,366
47564,366
47627,368
47628,368
46379,369
46406,369
48095,370
48099,370
48100,370
48102,370
48106,370
48096,371
48108,371
48109,371
48097,372
48103,372
48101,373
46542,374
48072,374
48129,374
48131,374
48135,374
48136,374
48137,374
48138,374
48139,374
48140,374
48141,374
48142,374
48143,374
48144,374
48145,374
48146,374
48147,374
48149,374
48152,374
48153,374
48154,374
48164,374
48165,374
48166,374
48168,374
48169,374
48170,374
48171,374
48172,374
48173,374
48175,374
48183,374
48184,374
48185,374
48186,374
48187,374
48188,374
48218,374
48224,374
48226,374
48236,374
48270,374
48272,374
48382,374
48418,374
48499,374
48129,376
48131,376
48141,376
48142,376
48143,376
48144,376
48146,376
48168,376
48175,376
48448,376
48449,376
48499,376
48503,376
48504,376
48505,376
48506,376
48507,376
48508,376
48509,376
48510,376
48513,376
13928,377
46542,377
48072,377
48147,377
48153,377
48167,377
48169,377
48170,377
48176,377
48164,378
48165,378
48166,378
48171,378
48173,378
48382,378
48154,380
48218,380
48224,380
48226,380
48236,380
46442,382
48197,383
48183,384
48184,384
48185,384
48186,384
48187,384
48188,384
48189,384
48270,384
48273,384
48292,384
46844,387
48135,387
48136,387
48137,387
48138,387
48139,387
48140,387
48272,387
48273,387
48292,387
48373,387
48418,387
48307,388
48314,388
48317,388
48330,391
48331,391
48332,391
48333,391
48334,391
48335,391
48336,391
48337,391
48338,391
48339,391
48340,391
48341,391
48343,391
48344,391
48345,391
48346,391
48347,391
48348,391
48349,391
48350,391
48351,391
48352,391
48353,391
48354,391
48355,391
48356,391
48357,391
48358,391
48359,391
48360,391
48361,391
10885,393
12873,393
46678,393
47645,393
48375,393
48376,393
717,394
11986,394
11994,394
46118,394
46438,394
46892,394
46893,394
46894,394
46903,394
46904,394
46905,394
46906,394
46907,394
46908,394
47681,394
47723,394
47739,394
47767,394
47794,394
48064,394
48448,395
48449,395
48450,398
48454,398
48462,398
48472,398
48494,398
48497,398
48502,398
48512,398
48439,399
48440,399
48453,402
48456,402
48458,402
48478,402
48485,402
48488,402
48489,402
48490,402
48491,402
48467,403
48475,403
48476,403
48477,403
48479,405
48482,405
48483,405
48511,405
48481,406
48480,407
48500,407
48284,410
48285,410
48304,410
48372,410
48486,411
48043,413
48044,413
48366,414
48368,414
48369,414
48371,414
48129,417
48448,417
48449,417
48495,417
48496,417
10490,418
10578,418
10590,418
10609,418
10618,418
11822,418
11823,418
11826,418
11832,418
11835,418
13205,418
13889,418
13952,418
13955,418
14606,418
14921,418
48111,418
48112,418
48170,418
